0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|4.920000000000000000e+02|3.000000000000000000e+00|0.000000000000000000e+00|7.500000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|6.560000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.900000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.213000000000000000e+03|0.000000000000000000e+00
0.000000000000000000e+00|3.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.800000000000000000e+01|0.000000000000000000e+00|9.760000000000000000e+02|3.000000000000000000e+00|0.000000000000000000e+00|1.310000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|1.098000000000000000e+03|6.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|4.200000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|4.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|1.971000000000000000e+03|0.000000000000000000e+00
0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|3.000000000000000000e+00|0.000000000000000000e+00|7.400000000000000000e+01|1.000000000000000000e+00|0.000000000000000000e+00|1.500000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|9.000000000000000000e+01|3.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|8.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.640000000000000000e+02|0.000000000000000000e+00
0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|4.860000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|7.300000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|5.580000000000000000e+02|1.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|1.900000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|9.620000000000000000e+02|0.000000000000000000e+00
0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|9.000000000000000000e+00|0.000000000000000000e+00|4.860000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|6.500000000000000000e+01|1.000000000000000000e+00|0.000000000000000000e+00|4.780000000000000000e+02|2.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.700000000000000000e+01|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|9.310000000000000000e+02|0.000000000000000000e+00
0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|9.500000000000000000e+01|2.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|1.010000000000000000e+02|2.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|3.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.450000000000000000e+02|0.000000000000000000e+00
1.000000000000000000e+00|3.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|6.000000000000000000e+00|1.000000000000000000e+00|6.350000000000000000e+02|2.000000000000000000e+00|0.000000000000000000e+00|8.400000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|6.920000000000000000e+02|1.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.224000000000000000e+03|0.000000000000000000e+00
0.000000000000000000e+00|5.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+01|0.000000000000000000e+00|1.015000000000000000e+03|4.000000000000000000e+00|0.000000000000000000e+00|1.270000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|1.205000000000000000e+03|4.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|5.000000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|1.000000000000000000e+00|1.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|2.053000000000000000e+03|0.000000000000000000e+00
0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|1.110000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|1.700000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|1.080000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.900000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.620000000000000000e+02|0.000000000000000000e+00
2.000000000000000000e+00|2.000000000000000000e+00|1.000000000000000000e+00|4.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|1.500000000000000000e+01|0.000000000000000000e+00|3.713000000000000000e+03|1.620000000000000000e+02|0.000000000000000000e+00|3.990000000000000000e+02|1.300000000000000000e+01|0.000000000000000000e+00|5.308000000000000000e+03|1.940000000000000000e+02|0.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|1.000000000000000000e+00|7.300000000000000000e+01|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|3.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|5.000000000000000000e+00|1.000000000000000000e+00|0.000000000000000000e+00|2.000000000000000000e+00|0.000000000000000000e+00|8.893000000000000000e+03|0.000000000000000000e+00
